200,771.0
201,706.0
202,738.0
203,782.0
204,742.0
205,780.0
206,692.0
207,787.0
208,803.0
209,787.0
210,802.0
211,679.0
212,738.0
213,692.0
214,809.0
215,643.0
216,687.0
217,748.0
218,756.0
219,761.0
220,754.0
221,792.0
222,799.0
223,720.0
224,816.0
225,735.0
226,691.0
227,782.0
228,805.0
229,797.0
230,763.0
231,754.0
232,817.0
233,779.0
234,780.0
235,693.0
236,755.0
237,784.0
238,687.0
239,743.0
240,784.0
241,715.0
242,625.0
243,723.0
244,786.0
245,728.0
246,784.0
247,756.0
248,748.0
249,818.0
250,784.0
251,782.0
252,774.0
253,807.0
254,768.0
255,768.0
256,800.0
257,753.0
258,793.0
259,726.0
260,788.0
261,748.0
262,666.0
263,817.0
264,800.0
265,798.0
266,781.0
267,740.0
268,715.0
269,794.0
270,755.0
271,630.0
272,771.0
273,766.0
274,735.0
275,754.0
276,794.0
277,805.0
278,770.0
279,725.0
280,671.0
281,760.0
282,763.0
283,793.0
284,719.0
285,750.0
286,748.0
287,722.0
288,726.0
289,625.0
290,793.0
291,715.0
292,705.0
293,801.0
294,808.0
295,759.0
296,737.0
297,773.0
298,756.0
299,682.0
300,755.0
301,755.0
302,783.0
303,755.0
304,714.0
305,792.0
306,805.0
307,681.0
308,776.0
309,674.0
310,806.0
311,778.0
312,702.0
313,715.0
314,801.0
315,788.0
316,700.0
317,734.0
318,780.0
319,803.0
320,789.0
321,731.0
322,750.0
323,792.0
324,715.0
325,640.0
326,791.0
327,706.0
328,734.0
329,746.0
330,674.0
331,756.0
332,794.0
333,737.0
334,767.0
335,781.0
336,736.0
337,695.0
338,788.0
339,788.0
340,778.0
341,798.0
342,787.0
343,686.0
344,803.0
345,799.0
346,806.0
347,647.0
348,699.0
349,664.0
350,774.0
351,803.0
352,811.0
353,635.0
354,814.0
355,802.0
356,756.0
357,792.0
358,736.0
359,747.0
360,785.0
361,803.0
362,655.0
363,783.0
364,688.0
365,752.0
366,760.0
367,787.0
368,765.0
369,741.0
370,718.0
371,758.0
372,739.0
373,782.0
374,801.0
375,783.0
376,717.0
377,816.0
378,784.0
379,801.0
380,769.0
381,668.0
382,757.0
383,808.0
384,803.0
385,731.0
386,742.0
387,782.0
388,793.0
389,644.0
390,725.0
391,767.0
392,751.0
393,674.0
394,791.0
395,777.0
396,712.0
397,821.0
398,796.0
399,713.0
400,809.0
401,703.0
402,777.0
403,782.0
404,799.0
405,784.0
406,783.0
407,691.0
408,762.0
409,801.0
410,734.0
411,766.0
412,711.0
413,753.0
414,773.0
415,672.0
416,
417,674.0
418,661.0
419,791.0
420,801.0
421,813.0
422,809.0
423,733.0
424,781.0
425,774.0
426,785.0
427,798.0
428,814.0
429,710.0
430,738.0
431,808.0
432,746.0
433,783.0
434,717.0
435,808.0
436,740.0
437,809.0
438,636.0
439,813.0
440,740.0
441,776.0
442,783.0
443,793.0
444,777.0
445,779.0
446,747.0
447,773.0
448,746.0
449,737.0
450,752.0
451,728.0
452,812.0
453,632.0
454,780.0
455,767.0
456,621.0
457,700.0
458,765.0
459,784.0
460,781.0
461,736.0
462,758.0
463,809.0
464,731.0
465,776.0
466,721.0
467,684.0
468,750.0
469,701.0
470,797.0
471,634.0
472,770.0
473,671.0
474,808.0
475,743.0
476,771.0
477,794.0
478,723.0
479,768.0
480,752.0
481,751.0
482,701.0
483,744.0
484,745.0
485,797.0
486,689.0
487,766.0
488,781.0
489,726.0
490,698.0
491,748.0
492,688.0
493,764.0
494,808.0
495,748.0
496,727.0
497,813.0
498,809.0
499,795.0
500,806.0
501,781.0
502,804.0
503,741.0
504,644.0
505,797.0
506,649.0
507,674.0
508,649.0
509,783.0
510,787.0
511,744.0
512,790.0
513,814.0
514,762.0
515,793.0
516,700.0
517,680.0
518,768.0
519,684.0
520,818.0
521,641.0
522,763.0
523,756.0
524,807.0
525,625.0
526,747.0
527,673.0
528,691.0
529,729.0
530,796.0
531,782.0
532,809.0
533,675.0
534,776.0
535,773.0
536,732.0
537,809.0
538,759.0
539,779.0
540,722.0
541,742.0
542,788.0
543,808.0
544,727.0
545,725.0
546,752.0
547,794.0
548,651.0
549,700.0
550,734.0
551,726.0
552,784.0
553,635.0
554,796.0
555,754.0
556,713.0
557,794.0
558,743.0
559,770.0
560,811.0
561,695.0
562,658.0
563,769.0
564,799.0
565,733.0
566,795.0
567,755.0
568,782.0
569,675.0
570,809.0
571,723.0
572,716.0
573,791.0
574,703.0
575,769.0
576,785.0
577,789.0
578,813.0
579,790.0
580,751.0
581,734.0
582,774.0
583,761.0
584,787.0
585,743.0
586,709.0
587,778.0
588,801.0
589,620.0
590,698.0
591,772.0
592,729.0
593,694.0
594,757.0
595,751.0
596,796.0
597,769.0
598,813.0
599,747.0
600,746.0
601,731.0
602,741.0
603,794.0
604,790.0
605,626.0
606,702.0
607,752.0
608,795.0
609,815.0
610,769.0
611,675.0
612,726.0
613,766.0
614,764.0
615,647.0
616,710.0
617,812.0
618,685.0
619,758.0
620,754.0
621,684.0
622,774.0
623,684.0
624,668.0
625,797.0
626,786.0
627,794.0
628,679.0
629,777.0
630,791.0
631,823.0
632,746.0
633,709.0
634,797.0
635,719.0
636,763.0
637,775.0
638,660.0
639,775.0
640,780.0
641,721.0
642,789.0
643,766.0
644,668.0
645,815.0
646,753.0
647,682.0
648,695.0
649,801.0
650,739.0
651,777.0
652,689.0
653,675.0
654,766.0
655,730.0
656,709.0
657,719.0
658,803.0
659,774.0
660,720.0
661,777.0
662,636.0
663,759.0
664,683.0
665,781.0
666,718.0
667,707.0
668,785.0
669,800.0
670,803.0
671,754.0
672,797.0
673,717.0
674,762.0
675,686.0
676,803.0
677,826.0
678,690.0
679,694.0
680,788.0
681,699.0
682,802.0
683,767.0
684,673.0
685,785.0
686,780.0
687,751.0
688,740.0
689,765.0
690,759.0
691,720.0
692,791.0
693,720.0
694,736.0
695,809.0
696,810.0
697,657.0
698,695.0
699,747.0
700,781.0
701,768.0
702,680.0
703,805.0
704,749.0
705,766.0
706,789.0
707,805.0
708,794.0
709,705.0
710,696.0
711,774.0
712,772.0
713,812.0
714,795.0
715,753.0
716,660.0
717,771.0
718,797.0
719,803.0
720,713.0
721,738.0
722,751.0
723,772.0
724,746.0
725,793.0
726,757.0
727,735.0
728,738.0
729,743.0
730,751.0
731,746.0
732,795.0
733,677.0
734,748.0
735,774.0
736,823.0
737,669.0
738,704.0
739,795.0
740,656.0
741,807.0
742,806.0
743,694.0
744,774.0
745,737.0
746,803.0
747,763.0
748,808.0
749,790.0
750,630.0
751,777.0
752,753.0
753,796.0
754,820.0
755,783.0
756,668.0
757,663.0
758,791.0
759,809.0
760,748.0
761,744.0
762,724.0
763,746.0
764,707.0
765,706.0
766,780.0
767,769.0
768,759.0
769,726.0
770,814.0
771,711.0
772,677.0
773,716.0
774,664.0
775,703.0
776,803.0
777,771.0
778,807.0
779,719.0
780,760.0
781,756.0
782,797.0
783,692.0
784,765.0
785,805.0
786,731.0
787,804.0
788,706.0
789,722.0
790,685.0
791,792.0
792,785.0
793,653.0
794,770.0
795,635.0
796,811.0
797,800.0
798,780.0
799,758.0
800,757.0
801,788.0
802,709.0
803,812.0
804,708.0
805,679.0
806,725.0
807,817.0
808,743.0
809,730.0
810,776.0
811,712.0
812,807.0
813,751.0
814,766.0
815,737.0
816,779.0
817,668.0
818,797.0
819,645.0
820,771.0
821,735.0
822,743.0
823,686.0
824,777.0
825,760.0
826,788.0
827,691.0
828,761.0
829,811.0
830,806.0
831,782.0
832,809.0
833,686.0
834,800.0
835,739.0
836,746.0
837,774.0
838,683.0
839,777.0
840,721.0
841,735.0
842,809.0
843,763.0
844,786.0
845,788.0
846,718.0
847,747.0
848,646.0
849,716.0
850,684.0
851,784.0
852,714.0
853,746.0
854,773.0
855,728.0
856,664.0
857,722.0
858,798.0
859,700.0
860,810.0
861,745.0
862,799.0
863,784.0
864,798.0
865,707.0
866,711.0
867,668.0
868,663.0
869,735.0
870,765.0
871,730.0
872,758.0
873,657.0
874,746.0
875,813.0
876,703.0
877,803.0
878,778.0
879,651.0
880,798.0
881,753.0
882,738.0
883,800.0
884,690.0
885,755.0
886,791.0
887,794.0
888,783.0
889,785.0
890,728.0
891,700.0
892,771.0
893,767.0
894,769.0
895,766.0
896,765.0
897,820.0
898,753.0
899,714.0
900,754.0
901,739.0
902,786.0
903,801.0
904,685.0
905,730.0
906,786.0
907,796.0
908,679.0
909,819.0
910,806.0
911,788.0
912,697.0
913,680.0
914,727.0
915,715.0
916,739.0
917,736.0
918,706.0
919,663.0
920,756.0
921,720.0
922,655.0
923,767.0
924,786.0
925,780.0
926,712.0
927,746.0
928,721.0
929,706.0
930,673.0
931,761.0
932,656.0
933,763.0
934,702.0
935,795.0
936,782.0
937,808.0
938,664.0
939,754.0
940,678.0
941,809.0
942,700.0
943,823.0
944,777.0
945,739.0
946,662.0
947,783.0
948,727.0
949,805.0
950,648.0
951,632.0
952,801.0
953,679.0
954,800.0
955,810.0
956,727.0
957,689.0
958,706.0
959,780.0
960,660.0
961,809.0
962,800.0
963,796.0
964,746.0
965,664.0
966,763.0
967,805.0
968,803.0
969,789.0
970,793.0
971,781.0
972,771.0
973,700.0
974,737.0
975,762.0
976,744.0
977,728.0
978,809.0
979,768.0
980,634.0
981,763.0
982,718.0
983,685.0
984,744.0
985,727.0
986,771.0
987,743.0
988,753.0
989,799.0
990,680.0
991,754.0
992,745.0
993,728.0
994,764.0
995,721.0
996,806.0
997,675.0
998,731.0
999,677.0
